DATABASE_ID,NAME,SET,CLASS,COST,RARITY,TYPE,INGAME_ID
45537,Candleshot,Kobolds & Catacombs,HUNTER,1,COMMON,WEAPON,LOOT_222
43322,Crushing Hand,Kobolds & Catacombs,SHAMAN,2,COMMON,SPELL,LOOT_060
43331,Lesser Sapphire Spellstone,Kobolds & Catacombs,SHAMAN,7,RARE,SPELL,LOOT_064
43426,Aluneth,Kobolds & Catacombs,MAGE,6,LEGENDARY,WEAPON,LOOT_108
43424,Deck of Wonders,Kobolds & Catacombs,MAGE,5,EPIC,SPELL,LOOT_106
43420,Shifting Scroll,Kobolds & Catacombs,MAGE,0,COMMON,SPELL,LOOT_104
43414,Lesser Ruby Spellstone,Kobolds & Catacombs,MAGE,2,RARE,SPELL,LOOT_103
43407,Explosive Runes,Kobolds & Catacombs,MAGE,3,RARE,SPELL,LOOT_101
43384,Call to Arms,Kobolds & Catacombs,PALADIN,5,EPIC,SPELL,LOOT_093
43329,Kobold Hermit,Kobolds & Catacombs,SHAMAN,2,COMMON,MINION,LOOT_062
43382,Lesser Pearl Spellstone,Kobolds & Catacombs,PALADIN,2,RARE,SPELL,LOOT_091
43369,Rhok'delar,Kobolds & Catacombs,HUNTER,7,LEGENDARY,WEAPON,LOOT_085
43363,Lesser Emerald Spellstone,Kobolds & Catacombs,HUNTER,5,RARE,SPELL,LOOT_080
43359,Wandering Monster,Kobolds & Catacombs,HUNTER,2,RARE,SPELL,LOOT_079
43358,Cave Hydra,Kobolds & Catacombs,HUNTER,3,COMMON,MINION,LOOT_078
43357,Flanking Strike,Kobolds & Catacombs,HUNTER,4,COMMON,SPELL,LOOT_077
43345,Sewer Crawler,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_069
43373,Potion of Heroism,Kobolds & Catacombs,PALADIN,2,COMMON,SPELL,LOOT_088
45590,Arcane Artificer,Kobolds & Catacombs,MAGE,1,COMMON,MINION,LOOT_231
46460,Twilight Acolyte,Kobolds & Catacombs,PRIEST,3,EPIC,MINION,LOOT_528
45707,Dire Mole,Kobolds & Catacombs,NEUTRAL,1,COMMON,MINION,LOOT_258
46258,Benevolent Djinn,Kobolds & Catacombs,PALADIN,3,COMMON,MINION,LOOT_398
45899,Duskbreaker,Kobolds & Catacombs,PRIEST,4,RARE,MINION,LOOT_410
45936,Kobold Illusionist,Kobolds & Catacombs,ROGUE,4,RARE,MINION,LOOT_412
45930,Plated Beetle,Kobolds & Catacombs,NEUTRAL,2,COMMON,MINION,LOOT_413
46032,Grand Archivist,Kobolds & Catacombs,NEUTRAL,8,EPIC,MINION,LOOT_414
46040,"Rin, the First Disciple",Kobolds & Catacombs,WARLOCK,6,LEGENDARY,MINION,LOOT_415
46286,Cataclysm,Kobolds & Catacombs,WARLOCK,4,EPIC,SPELL,LOOT_417
46299,Skull of the Man'ari,Kobolds & Catacombs,WARLOCK,5,LEGENDARY,WEAPON,LOOT_420
46263,Val'anyr,Kobolds & Catacombs,PALADIN,6,LEGENDARY,WEAPON,LOOT_500
46296,Lesser Onyx Spellstone,Kobolds & Catacombs,ROGUE,5,RARE,SPELL,LOOT_503
46303,Unstable Evolution,Kobolds & Catacombs,SHAMAN,1,EPIC,SPELL,LOOT_504
46305,The Runespear,Kobolds & Catacombs,SHAMAN,8,LEGENDARY,WEAPON,LOOT_506
46307,Lesser Diamond Spellstone,Kobolds & Catacombs,PRIEST,7,RARE,SPELL,LOOT_507
46390,Kathrena Winterwisp,Kobolds & Catacombs,HUNTER,8,LEGENDARY,MINION,LOOT_511
46118,Shrieking Shroom,Kobolds & Catacombs,NEUTRAL,3,RARE,MINION,LOOT_394
46432,Murmuring Elemental,Kobolds & Catacombs,SHAMAN,2,RARE,MINION,LOOT_517
46442,Geosculptor Yip,Kobolds & Catacombs,WARRIOR,8,LEGENDARY,MINION,LOOT_519
46445,Seeping Oozeling,Kobolds & Catacombs,HUNTER,6,RARE,MINION,LOOT_520
46449,Master Oakheart,Kobolds & Catacombs,NEUTRAL,9,LEGENDARY,MINION,LOOT_521
46450,Crushing Walls,Kobolds & Catacombs,HUNTER,7,EPIC,SPELL,LOOT_522
46454,The Darkness,Kobolds & Catacombs,NEUTRAL,4,LEGENDARY,MINION,LOOT_526
46461,Void Ripper,Kobolds & Catacombs,NEUTRAL,3,EPIC,MINION,LOOT_529
46495,Gilded Gargoyle,Kobolds & Catacombs,PRIEST,3,COMMON,MINION,LOOT_534
46499,Dragoncaller Alanna,Kobolds & Catacombs,MAGE,9,LEGENDARY,MINION,LOOT_535
46541,Leyline Manipulator,Kobolds & Catacombs,MAGE,4,RARE,MINION,LOOT_537
46544,Temporus,Kobolds & Catacombs,PRIEST,7,LEGENDARY,MINION,LOOT_538
46551,Spiteful Summoner,Kobolds & Catacombs,NEUTRAL,6,EPIC,MINION,LOOT_539
46557,Dragonhatcher,Kobolds & Catacombs,NEUTRAL,9,EPIC,MINION,LOOT_540
46589,King Togwaggle,Kobolds & Catacombs,NEUTRAL,8,LEGENDARY,MINION,LOOT_541
45594,Cursed Disciple,Kobolds & Catacombs,NEUTRAL,4,COMMON,MINION,LOOT_233
46440,Windshear Stormcaller,Kobolds & Catacombs,SHAMAN,5,EPIC,MINION,LOOT_518
46107,Twig of the World Tree,Kobolds & Catacombs,DRUID,4,LEGENDARY,WEAPON,LOOT_392
46403,Zola the Gorgon,Kobolds & Catacombs,NEUTRAL,3,LEGENDARY,MINION,LOOT_516
45775,Unidentified Shield,Kobolds & Catacombs,WARRIOR,6,COMMON,SPELL,LOOT_285
46088,Rummaging Kobold,Kobolds & Catacombs,NEUTRAL,3,EPIC,MINION,LOOT_389
45782,Unidentified Maul,Kobolds & Catacombs,PALADIN,3,RARE,WEAPON,LOOT_286
45784,Shroom Brewer,Kobolds & Catacombs,NEUTRAL,4,COMMON,MINION,LOOT_291
45820,Possessed Lackey,Kobolds & Catacombs,WARLOCK,6,RARE,MINION,LOOT_306
45828,Oaken Summons,Kobolds & Catacombs,DRUID,4,COMMON,SPELL,LOOT_309
45833,Crystal Lion,Kobolds & Catacombs,PALADIN,6,RARE,MINION,LOOT_313
45835,Grizzled Guardian,Kobolds & Catacombs,DRUID,8,RARE,MINION,LOOT_314
45759,Unidentified Elixir,Kobolds & Catacombs,PRIEST,3,COMMON,SPELL,LOOT_278
45837,Trogg Gloomeater,Kobolds & Catacombs,NEUTRAL,5,COMMON,MINION,LOOT_315
45859,"Ixlid, Fungal Lord",Kobolds & Catacombs,DRUID,5,LEGENDARY,MINION,LOOT_329
45905,Primal Talismans,Kobolds & Catacombs,SHAMAN,3,RARE,SPELL,LOOT_344
45929,Kobold Apprentice,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_347
45945,Greedy Sprite,Kobolds & Catacombs,DRUID,3,RARE,MINION,LOOT_351
45979,Psionic Probe,Kobolds & Catacombs,PRIEST,1,COMMON,SPELL,LOOT_353
45988,Marin the Fox,Kobolds & Catacombs,NEUTRAL,8,LEGENDARY,MINION,LOOT_357
45877,Level Up!,Kobolds & Catacombs,PALADIN,6,EPIC,SPELL,LOOT_333
46007,Drygulch Jailor,Kobolds & Catacombs,PALADIN,2,COMMON,MINION,LOOT_363
46087,Fungal Enchanter,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_388
45995,"Grumble, Worldshaker",Kobolds & Catacombs,SHAMAN,6,LEGENDARY,MINION,LOOT_358
46079,Kobold Monk,Kobolds & Catacombs,NEUTRAL,4,RARE,MINION,LOOT_382
46077,Woecleaver,Kobolds & Catacombs,WARRIOR,8,LEGENDARY,WEAPON,LOOT_380
46069,Guild Recruiter,Kobolds & Catacombs,NEUTRAL,5,COMMON,MINION,LOOT_375
46067,Healing Rain,Kobolds & Catacombs,SHAMAN,3,COMMON,SPELL,LOOT_373
46058,Gather Your Party,Kobolds & Catacombs,WARRIOR,6,RARE,SPELL,LOOT_370
46082,Hungry Ettin,Kobolds & Catacombs,NEUTRAL,6,RARE,MINION,LOOT_383
46056,Voidlord,Kobolds & Catacombs,WARLOCK,9,EPIC,MINION,LOOT_368
46031,Drywhisker Armorer,Kobolds & Catacombs,WARRIOR,2,COMMON,MINION,LOOT_367
46027,Gemstudded Golem,Kobolds & Catacombs,WARRIOR,6,COMMON,MINION,LOOT_365
46026,Reckless Flurry,Kobolds & Catacombs,WARRIOR,3,EPIC,SPELL,LOOT_364
40409,Potion of Polymorph,Mean Streets of Gadgetzan,MAGE,3,RARE,SPELL,CFM_620
40493,Blowgill Sniper,Mean Streets of Gadgetzan,NEUTRAL,2,COMMON,MINION,CFM_647
40492,Backstreet Leper,Mean Streets of Gadgetzan,NEUTRAL,3,COMMON,MINION,CFM_646
40482,Hobart Grapplehammer,Mean Streets of Gadgetzan,WARRIOR,2,LEGENDARY,MINION,CFM_643
40469,Grimestreet Enforcer,Mean Streets of Gadgetzan,PALADIN,5,RARE,MINION,CFM_639
40465,Patches the Pirate,Mean Streets of Gadgetzan,NEUTRAL,1,LEGENDARY,MINION,CFM_637
40464,Shadow Rager,Mean Streets of Gadgetzan,ROGUE,3,COMMON,MINION,CFM_636
40441,Lotus Assassin,Mean Streets of Gadgetzan,ROGUE,5,EPIC,MINION,CFM_634
40438,Brass Knuckles,Mean Streets of Gadgetzan,WARRIOR,4,EPIC,WEAPON,CFM_631
40432,Kabal Talonpriest,Mean Streets of Gadgetzan,PRIEST,3,COMMON,MINION,CFM_626
40494,Big-Time Racketeer,Mean Streets of Gadgetzan,NEUTRAL,6,COMMON,MINION,CFM_648
40411,Greater Arcane Missiles,Mean Streets of Gadgetzan,MAGE,7,EPIC,SPELL,CFM_623
40397,Mark of the Lotus,Mean Streets of Gadgetzan,DRUID,1,COMMON,SPELL,CFM_614
40401,Pilfered Power,Mean Streets of Gadgetzan,DRUID,3,EPIC,SPELL,CFM_616
40407,Kabal Chemist,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_619
40404,Celestial Dreamer,Mean Streets of Gadgetzan,DRUID,3,RARE,MINION,CFM_617
40408,Kazakus,Mean Streets of Gadgetzan,NEUTRAL,4,LEGENDARY,MINION,CFM_621
40437,Counterfeit Coin,Mean Streets of Gadgetzan,ROGUE,0,RARE,SPELL,CFM_630
40496,Kabal Courier,Mean Streets of Gadgetzan,NEUTRAL,3,RARE,MINION,CFM_649
40954,Burgly Bully,Mean Streets of Gadgetzan,NEUTRAL,5,EPIC,MINION,CFM_669
40889,Naga Corsair,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_651
40955,Mayor Noggenfogger,Mean Streets of Gadgetzan,NEUTRAL,9,LEGENDARY,MINION,CFM_670
40953,Doppelgangster,Mean Streets of Gadgetzan,NEUTRAL,5,RARE,MINION,CFM_668
40952,Bomb Squad,Mean Streets of Gadgetzan,NEUTRAL,5,RARE,MINION,CFM_667
40393,Bloodfury Potion,Mean Streets of Gadgetzan,WARLOCK,3,RARE,SPELL,CFM_611
40951,Grook Fu Master,Mean Streets of Gadgetzan,NEUTRAL,5,COMMON,MINION,CFM_666
40950,Worgen Greaser,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_665
40988,Cryomancer,Mean Streets of Gadgetzan,MAGE,5,COMMON,MINION,CFM_671
40940,Kabal Trafficker,Mean Streets of Gadgetzan,WARLOCK,6,EPIC,MINION,CFM_663
40938,Dragonfire Potion,Mean Streets of Gadgetzan,PRIEST,6,EPIC,SPELL,CFM_662
40936,Pint-Size Potion,Mean Streets of Gadgetzan,PRIEST,1,RARE,SPELL,CFM_661
40935,Manic Soulcaster,Mean Streets of Gadgetzan,MAGE,3,EPIC,MINION,CFM_660
40949,Gadgetzan Socialite,Mean Streets of Gadgetzan,NEUTRAL,2,COMMON,MINION,CFM_659
40931,Backroom Bouncer,Mean Streets of Gadgetzan,NEUTRAL,4,RARE,MINION,CFM_658
40929,Kabal Songstealer,Mean Streets of Gadgetzan,PRIEST,5,COMMON,MINION,CFM_657
40928,Streetwise Investigator,Mean Streets of Gadgetzan,NEUTRAL,5,COMMON,MINION,CFM_656
40921,Toxic Sewer Ooze,Mean Streets of Gadgetzan,NEUTRAL,3,COMMON,MINION,CFM_655
40914,Friendly Bartender,Mean Streets of Gadgetzan,NEUTRAL,2,COMMON,MINION,CFM_654
40911,Hired Gun,Mean Streets of Gadgetzan,NEUTRAL,3,COMMON,MINION,CFM_653
40906,Second-Rate Bruiser,Mean Streets of Gadgetzan,NEUTRAL,5,RARE,MINION,CFM_652
40531,Grimscale Chum,Mean Streets of Gadgetzan,PALADIN,1,COMMON,MINION,CFM_650
40391,Crystalweaver,Mean Streets of Gadgetzan,WARLOCK,4,COMMON,MINION,CFM_610
40549,Weasel Tunneler,Mean Streets of Gadgetzan,NEUTRAL,1,EPIC,MINION,CFM_095
40957,Blastcrystal Potion,Mean Streets of Gadgetzan,WARLOCK,4,COMMON,SPELL,CFM_608
40419,Call in the Finishers,Mean Streets of Gadgetzan,SHAMAN,4,COMMON,SPELL,CFM_310
40416,Kun the Forgotten King,Mean Streets of Gadgetzan,DRUID,10,LEGENDARY,MINION,CFM_308
40371,Smuggler's Run,Mean Streets of Gadgetzan,PALADIN,1,COMMON,SPELL,CFM_305
40364,Public Defender,Mean Streets of Gadgetzan,WARRIOR,2,COMMON,MINION,CFM_300
41566,Mistress of Mixtures,Mean Streets of Gadgetzan,NEUTRAL,1,COMMON,MINION,CFM_120
41841,Madam Goya,Mean Streets of Gadgetzan,NEUTRAL,6,LEGENDARY,MINION,CFM_672
40517,Felfire Potion,Mean Streets of Gadgetzan,WARLOCK,6,RARE,SPELL,CFM_094
40344,Hozen Healer,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_067
40422,Jade Chieftain,Mean Streets of Gadgetzan,SHAMAN,7,COMMON,MINION,CFM_312
40299,Kabal Lackey,Mean Streets of Gadgetzan,MAGE,1,COMMON,MINION,CFM_066
40294,Blubber Baron,Mean Streets of Gadgetzan,NEUTRAL,3,EPIC,MINION,CFM_064
40289,Kooky Chemist,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_063
40295,Grimestreet Protector,Mean Streets of Gadgetzan,PALADIN,7,RARE,MINION,CFM_062
40285,Jinyu Waterspeaker,Mean Streets of Gadgetzan,SHAMAN,4,RARE,MINION,CFM_061
40281,Red Mana Wyrm,Mean Streets of Gadgetzan,NEUTRAL,5,COMMON,MINION,CFM_060
40213,Street Trickster,Mean Streets of Gadgetzan,NEUTRAL,3,COMMON,MINION,CFM_039
40339,Hidden Cache,Mean Streets of Gadgetzan,HUNTER,2,RARE,SPELL,CFM_026
40337,Wind-up Burglebot,Mean Streets of Gadgetzan,NEUTRAL,6,EPIC,MINION,CFM_025
40297,Volcanic Potion,Mean Streets of Gadgetzan,MAGE,3,RARE,SPELL,CFM_065
40423,Finders Keepers,Mean Streets of Gadgetzan,SHAMAN,1,EPIC,SPELL,CFM_313
40426,Alleycat,Mean Streets of Gadgetzan,HUNTER,1,COMMON,MINION,CFM_315
40428,Rat Pack,Mean Streets of Gadgetzan,HUNTER,3,EPIC,MINION,CFM_316
40381,Mana Geode,Mean Streets of Gadgetzan,PRIEST,2,EPIC,MINION,CFM_606
40378,Drakonid Operative,Mean Streets of Gadgetzan,PRIEST,5,RARE,MINION,CFM_605
40375,Greater Healing Potion,Mean Streets of Gadgetzan,PRIEST,4,RARE,SPELL,CFM_604
40373,Potion of Madness,Mean Streets of Gadgetzan,PRIEST,1,COMMON,SPELL,CFM_603
40372,Jade Idol,Mean Streets of Gadgetzan,DRUID,1,RARE,SPELL,CFM_602
40803,"Finja, the Flying Star",Mean Streets of Gadgetzan,NEUTRAL,5,LEGENDARY,MINION,CFM_344
40797,Jade Behemoth,Mean Streets of Gadgetzan,DRUID,6,COMMON,MINION,CFM_343
40791,Luckydo Buccaneer,Mean Streets of Gadgetzan,ROGUE,6,EPIC,MINION,CFM_342
41118,Sergeant Sally,Mean Streets of Gadgetzan,NEUTRAL,3,LEGENDARY,MINION,CFM_341
40684,Trogg Beastrager,Mean Streets of Gadgetzan,HUNTER,2,RARE,MINION,CFM_338
40683,Piranha Launcher,Mean Streets of Gadgetzan,HUNTER,5,EPIC,WEAPON,CFM_337
40681,Shaky Zipgunner,Mean Streets of Gadgetzan,HUNTER,3,COMMON,MINION,CFM_336
41126,Dispatch Kodo,Mean Streets of Gadgetzan,HUNTER,4,RARE,MINION,CFM_335
40679,Smuggler's Crate,Mean Streets of Gadgetzan,HUNTER,1,COMMON,SPELL,CFM_334
40678,Knuckles,Mean Streets of Gadgetzan,HUNTER,5,LEGENDARY,MINION,CFM_333
40617,Fight Promoter,Mean Streets of Gadgetzan,NEUTRAL,6,EPIC,MINION,CFM_328
40608,Small-Time Buccaneer,Mean Streets of Gadgetzan,NEUTRAL,1,RARE,MINION,CFM_325
40486,White Eyes,Mean Streets of Gadgetzan,SHAMAN,5,LEGENDARY,MINION,CFM_324
40474,Grimestreet Informant,Mean Streets of Gadgetzan,NEUTRAL,2,RARE,MINION,CFM_321
40389,Fel Orc Soulfiend,Mean Streets of Gadgetzan,NEUTRAL,3,EPIC,MINION,CFM_609
40703,Don Han'Cho,Mean Streets of Gadgetzan,NEUTRAL,7,LEGENDARY,MINION,CFM_685
40613,Leatherclad Hogleader,Mean Streets of Gadgetzan,NEUTRAL,6,EPIC,MINION,CFM_810
40700,Spiked Hogrider,Mean Streets of Gadgetzan,NEUTRAL,5,RARE,MINION,CFM_688
40587,Getaway Kodo,Mean Streets of Gadgetzan,PALADIN,1,RARE,SPELL,CFM_800
40603,Wrathion,Mean Streets of Gadgetzan,NEUTRAL,6,LEGENDARY,MINION,CFM_806
40605,Auctionmaster Beardo,Mean Streets of Gadgetzan,NEUTRAL,3,LEGENDARY,MINION,CFM_807
40607,"Genzo, the Shark",Mean Streets of Gadgetzan,NEUTRAL,4,LEGENDARY,MINION,CFM_808
40611,Tanaris Hogchopper,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_809
40324,Freezing Potion,Mean Streets of Gadgetzan,MAGE,0,COMMON,SPELL,CFM_021
40615,Lunar Visions,Mean Streets of Gadgetzan,DRUID,5,EPIC,SPELL,CFM_811
40636,Wickerflame Burnbristle,Mean Streets of Gadgetzan,PALADIN,3,LEGENDARY,MINION,CFM_815
41567,Dirty Rat,Mean Streets of Gadgetzan,NEUTRAL,2,EPIC,MINION,CFM_790
40641,Virmen Sensei,Mean Streets of Gadgetzan,DRUID,5,RARE,MINION,CFM_816
40701,Inkmaster Solia,Mean Streets of Gadgetzan,MAGE,7,LEGENDARY,MINION,CFM_687
40743,Grimestreet Smuggler,Mean Streets of Gadgetzan,NEUTRAL,3,COMMON,MINION,CFM_853
40744,Ancient of Blossoms,Mean Streets of Gadgetzan,NEUTRAL,6,COMMON,MINION,CFM_854
40745,Defias Cleaner,Mean Streets of Gadgetzan,NEUTRAL,6,EPIC,MINION,CFM_855
40598,Unlicensed Apothecary,Mean Streets of Gadgetzan,WARLOCK,3,EPIC,MINION,CFM_900
40596,Aya Blackpaw,Mean Streets of Gadgetzan,NEUTRAL,6,LEGENDARY,MINION,CFM_902
40634,Small-Time Recruits,Mean Streets of Gadgetzan,PALADIN,3,EPIC,SPELL,CFM_905
40839,I Know a Guy,Mean Streets of Gadgetzan,WARRIOR,1,COMMON,SPELL,CFM_940
40741,Daring Reporter,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_851
40905,"Shaku, the Collector",Mean Streets of Gadgetzan,ROGUE,3,LEGENDARY,MINION,CFM_781
40742,Lotus Agents,Mean Streets of Gadgetzan,NEUTRAL,5,RARE,MINION,CFM_852
40577,Meanstreet Marshal,Mean Streets of Gadgetzan,PALADIN,1,EPIC,MINION,CFM_759
40698,Jade Shuriken,Mean Streets of Gadgetzan,ROGUE,2,COMMON,SPELL,CFM_690
40697,Jade Swarmer,Mean Streets of Gadgetzan,ROGUE,2,COMMON,MINION,CFM_691
40696,Gadgetzan Ferryman,Mean Streets of Gadgetzan,ROGUE,2,RARE,MINION,CFM_693
40695,Shadow Sensei,Mean Streets of Gadgetzan,ROGUE,4,RARE,MINION,CFM_694
40694,Devolve,Mean Streets of Gadgetzan,SHAMAN,2,RARE,SPELL,CFM_696
40693,Lotus Illusionist,Mean Streets of Gadgetzan,SHAMAN,4,EPIC,MINION,CFM_697
40691,Seadevil Stinger,Mean Streets of Gadgetzan,WARLOCK,4,RARE,MINION,CFM_699
40583,Kabal Crystal Runner,Mean Streets of Gadgetzan,MAGE,6,RARE,MINION,CFM_760
40455,Jade Lightning,Mean Streets of Gadgetzan,SHAMAN,4,COMMON,SPELL,CFM_707
40523,Jade Blossom,Mean Streets of Gadgetzan,DRUID,3,COMMON,SPELL,CFM_713
40323,Raza the Chained,Mean Streets of Gadgetzan,PRIEST,5,LEGENDARY,MINION,CFM_020
40527,Jade Spirit,Mean Streets of Gadgetzan,NEUTRAL,4,COMMON,MINION,CFM_715
40574,Alley Armorsmith,Mean Streets of Gadgetzan,WARRIOR,5,RARE,MINION,CFM_756
40569,Grimestreet Pawnbroker,Mean Streets of Gadgetzan,WARRIOR,3,RARE,MINION,CFM_755
40568,Grimy Gadgeteer,Mean Streets of Gadgetzan,WARRIOR,4,COMMON,MINION,CFM_754
40567,Grimestreet Outfitter,Mean Streets of Gadgetzan,PALADIN,2,COMMON,MINION,CFM_753
40566,Stolen Goods,Mean Streets of Gadgetzan,WARRIOR,2,RARE,SPELL,CFM_752
40541,Abyssal Enforcer,Mean Streets of Gadgetzan,WARLOCK,7,COMMON,MINION,CFM_751
40537,Krul the Unshackled,Mean Streets of Gadgetzan,WARLOCK,9,LEGENDARY,MINION,CFM_750
40529,Jade Claws,Mean Streets of Gadgetzan,SHAMAN,2,RARE,WEAPON,CFM_717
41414,Sleep with the Fishes,Mean Streets of Gadgetzan,WARRIOR,2,EPIC,SPELL,CFM_716
39822,Deadly Fork,One Night in Karazhan,ROGUE,3,COMMON,MINION,KAR_094
39767,Medivh's Valet,One Night in Karazhan,MAGE,2,COMMON,MINION,KAR_092
39716,Silvermoon Portal,One Night in Karazhan,PALADIN,4,COMMON,SPELL,KAR_077
39740,Malchezaar's Imp,One Night in Karazhan,WARLOCK,1,COMMON,MINION,KAR_089
39839,Zoobot,One Night in Karazhan,NEUTRAL,3,COMMON,MINION,KAR_095
39747,Ironforge Portal,One Night in Karazhan,WARRIOR,5,COMMON,SPELL,KAR_091
39840,Prince Malchezaar,One Night in Karazhan,NEUTRAL,5,LEGENDARY,MINION,KAR_096
39160,Cat Trick,One Night in Karazhan,HUNTER,2,RARE,SPELL,KAR_004
39941,Barnes,One Night in Karazhan,NEUTRAL,5,LEGENDARY,MINION,KAR_114
39374,Onyx Bishop,One Night in Karazhan,PRIEST,5,RARE,MINION,KAR_204
39380,Silverware Golem,One Night in Karazhan,WARLOCK,3,RARE,MINION,KAR_205
39715,Firelands Portal,One Night in Karazhan,MAGE,7,COMMON,SPELL,KAR_076
39269,Menagerie Magician,One Night in Karazhan,NEUTRAL,5,COMMON,MINION,KAR_702
39491,Arcanosmith,One Night in Karazhan,NEUTRAL,4,COMMON,MINION,KAR_710
39426,Arcane Giant,One Night in Karazhan,NEUTRAL,12,EPIC,MINION,KAR_711
39313,Violet Illusionist,One Night in Karazhan,NEUTRAL,3,COMMON,MINION,KAR_712
39841,"Medivh, the Guardian",One Night in Karazhan,NEUTRAL,8,LEGENDARY,MINION,KAR_097
39350,Enchanted Raven,One Night in Karazhan,DRUID,1,COMMON,MINION,KAR_300
39712,Maelstrom Portal,One Night in Karazhan,SHAMAN,2,RARE,SPELL,KAR_073
39700,Ethereal Peddler,One Night in Karazhan,ROGUE,5,RARE,MINION,KAR_070
39481,Kindly Grandmother,One Night in Karazhan,HUNTER,2,COMMON,MINION,KAR_005
39492,Cloaked Huntress,One Night in Karazhan,HUNTER,3,COMMON,MINION,KAR_006
39169,Babbling Book,One Night in Karazhan,MAGE,1,RARE,MINION,KAR_009
39477,Nightbane Templar,One Night in Karazhan,PALADIN,3,COMMON,MINION,KAR_010
39476,Pompous Thespian,One Night in Karazhan,NEUTRAL,2,COMMON,MINION,KAR_011
39468,Purify,One Night in Karazhan,PRIEST,2,COMMON,SPELL,KAR_013
39190,Wicked Witchdoctor,One Night in Karazhan,SHAMAN,4,COMMON,MINION,KAR_021
39197,Kara Kazham!,One Night in Karazhan,WARLOCK,5,COMMON,SPELL,KAR_025
39495,Protect the King!,One Night in Karazhan,WARRIOR,3,RARE,SPELL,KAR_026
39417,Fool's Bane,One Night in Karazhan,WARRIOR,5,COMMON,WEAPON,KAR_028
39433,Runic Egg,One Night in Karazhan,NEUTRAL,1,COMMON,MINION,KAR_029
39207,Pantry Spider,One Night in Karazhan,NEUTRAL,3,COMMON,MINION,KAR_030a
39210,Book Wyrm,One Night in Karazhan,NEUTRAL,6,RARE,MINION,KAR_033
39442,Priest of the Feast,One Night in Karazhan,PRIEST,4,COMMON,MINION,KAR_035
39215,Arcane Anomaly,One Night in Karazhan,NEUTRAL,1,COMMON,MINION,KAR_036
39489,Avian Watcher,One Night in Karazhan,NEUTRAL,5,RARE,MINION,KAR_037
39465,Moat Lurker,One Night in Karazhan,NEUTRAL,6,RARE,MINION,KAR_041
39453,Moroes,One Night in Karazhan,NEUTRAL,3,LEGENDARY,MINION,KAR_044
39439,Ivory Knight,One Night in Karazhan,PALADIN,6,RARE,MINION,KAR_057
39554,Netherspite Historian,One Night in Karazhan,NEUTRAL,2,COMMON,MINION,KAR_062
39694,Spirit Claws,One Night in Karazhan,SHAMAN,2,COMMON,WEAPON,KAR_063
39696,Menagerie Warden,One Night in Karazhan,DRUID,6,COMMON,MINION,KAR_065
39698,Swashburglar,One Night in Karazhan,ROGUE,1,COMMON,MINION,KAR_069
39714,Moonglade Portal,One Night in Karazhan,DRUID,6,RARE,SPELL,KAR_075
39225,The Curator,One Night in Karazhan,NEUTRAL,7,LEGENDARY,MINION,KAR_061
50595,Overlord's Whip,Rastakhan's Rumble,WARRIOR,3,COMMON,WEAPON,TRL_360
50659,"Halazzi, the Lynx",Rastakhan's Rumble,HUNTER,5,LEGENDARY,MINION,TRL_900
50006,Soulwarden,Rastakhan's Rumble,WARLOCK,6,EPIC,MINION,TRL_247
50012,Grim Rally,Rastakhan's Rumble,WARLOCK,1,RARE,SPELL,TRL_249
50025,Spirit of the Bat,Rastakhan's Rumble,WARLOCK,2,RARE,MINION,TRL_251
50032,High Priestess Jeklik,Rastakhan's Rumble,WARLOCK,4,LEGENDARY,MINION,TRL_252
50034,"Hir'eek, the Bat",Rastakhan's Rumble,WARLOCK,8,LEGENDARY,MINION,TRL_253
50042,Mark of the Loa,Rastakhan's Rumble,DRUID,4,RARE,SPELL,TRL_254
50044,Stampeding Roar,Rastakhan's Rumble,DRUID,6,EPIC,SPELL,TRL_255
50070,Blood Troll Sapper,Rastakhan's Rumble,WARLOCK,7,COMMON,MINION,TRL_257
50071,Mass Hysteria,Rastakhan's Rumble,PRIEST,5,RARE,SPELL,TRL_258
50082,Princess Talanji,Rastakhan's Rumble,PRIEST,8,LEGENDARY,MINION,TRL_259
49049,Half-Time Scavenger,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_010
49981,"Shirvallah, the Tiger",Rastakhan's Rumble,PALADIN,25,LEGENDARY,MINION,TRL_300
49999,Time Out!,Rastakhan's Rumble,PALADIN,3,COMMON,SPELL,TRL_302
50014,Farraki Battleaxe,Rastakhan's Rumble,PALADIN,5,RARE,WEAPON,TRL_304
50019,A New Challenger...,Rastakhan's Rumble,PALADIN,7,EPIC,SPELL,TRL_305
